"","species","plot","endo_01","id","original","endo_status_from_check","birth","year_t","age","size_t","flw_count_t","mean_spike_t","year_t1","surv_t1","size_t1","flw_count_t1","mean_spike_t1"
"22388","POSY",13,1,"13_424",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA
"22389","POSY",13,1,"13_424",0,NA,2016,2016,0,1,0,NA,2017,1,1,0,NA
"22390","POSY",13,1,"13_424",0,NA,2016,2017,1,1,0,NA,2018,0,NA,NA,NA
"22391","POSY",13,1,"13_425",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA
"22392","POSY",13,1,"13_425",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA
"22393","POSY",13,1,"13_426",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA
"22394","POSY",13,1,"13_426",0,NA,2016,2016,0,1,0,NA,2017,1,1,0,NA
"22395","POSY",13,1,"13_426",0,NA,2016,2017,1,1,0,NA,2018,1,2,0,NA
"22396","POSY",13,1,"13_427",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA
"22397","POSY",13,1,"13_427",0,NA,2016,2016,0,1,0,NA,2017,1,1,0,NA
"22398","POSY",13,1,"13_427",0,NA,2016,2017,1,1,0,NA,2018,1,1,0,NA
"22399","POSY",13,1,"13_428",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA
"22400","POSY",13,1,"13_428",0,NA,2016,2016,0,1,0,NA,2017,1,1,0,NA
"22401","POSY",13,1,"13_428",0,NA,2016,2017,1,1,0,NA,2018,1,1,0,NA
"22402","POSY",13,1,"13_429",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA
"22403","POSY",13,1,"13_429",0,NA,2016,2016,0,1,0,NA,2017,1,1,0,NA
"22404","POSY",13,1,"13_429",0,NA,2016,2017,1,1,0,NA,2018,0,NA,NA,NA
"22405","POSY",13,1,"13_43",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"22406","POSY",13,1,"13_43.5",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22407","POSY",13,1,"13_430",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA
"22408","POSY",13,1,"13_430",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA
"22409","POSY",13,1,"13_431",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA
"22410","POSY",13,1,"13_431",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA
"22411","POSY",13,1,"13_432",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA
"22412","POSY",13,1,"13_432",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA
"22413","POSY",13,1,"13_433",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA
"22414","POSY",13,1,"13_433",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA
"22415","POSY",13,1,"13_434",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA
"22416","POSY",13,1,"13_434",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA
"22417","POSY",13,1,"13_435",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA
"22418","POSY",13,1,"13_435",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA
"22419","POSY",13,1,"13_436",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA
"22420","POSY",13,1,"13_436",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA
"22421","POSY",13,1,"13_437",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA
"22422","POSY",13,1,"13_437",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA
"22423","POSY",13,1,"13_438",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA
"22424","POSY",13,1,"13_438",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA
"22425","POSY",13,1,"13_439",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA
"22426","POSY",13,1,"13_439",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA
"22427","POSY",13,1,"13_44",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"22428","POSY",13,1,"13_44.5",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22429","POSY",13,1,"13_440",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"22430","POSY",13,1,"13_440",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA
"22431","POSY",13,1,"13_441",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"22432","POSY",13,1,"13_441",0,NA,2017,2017,0,1,0,NA,2018,1,1,0,NA
"22433","POSY",13,1,"13_442",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"22434","POSY",13,1,"13_442",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA
"22435","POSY",13,1,"13_443",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"22436","POSY",13,1,"13_443",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA
"22437","POSY",13,1,"13_444",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"22438","POSY",13,1,"13_444",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA
"22439","POSY",13,1,"13_445",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"22440","POSY",13,1,"13_445",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA
"22441","POSY",13,1,"13_446",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"22442","POSY",13,1,"13_446",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA
"22443","POSY",13,1,"13_447",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"22444","POSY",13,1,"13_447",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA
"22445","POSY",13,1,"13_448",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"22446","POSY",13,1,"13_448",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA
"22447","POSY",13,1,"13_449",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"22448","POSY",13,1,"13_449",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA
"22449","POSY",13,1,"13_45",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"22450","POSY",13,1,"13_45.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22451","POSY",13,1,"13_45.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22452","POSY",13,1,"13_450",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"22453","POSY",13,1,"13_450",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA
"22454","POSY",13,1,"13_451",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"22455","POSY",13,1,"13_451",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA
"22456","POSY",13,1,"13_452",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"22457","POSY",13,1,"13_452",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA
"22458","POSY",13,1,"13_453",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"22459","POSY",13,1,"13_453",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA
"22460","POSY",13,1,"13_454",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"22461","POSY",13,1,"13_454",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA
"22462","POSY",13,1,"13_455",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"22463","POSY",13,1,"13_455",0,NA,2017,2017,0,1,0,NA,2018,1,1,0,NA
"22464","POSY",13,1,"13_456",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"22465","POSY",13,1,"13_456",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA
"22466","POSY",13,1,"13_457",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA
"22467","POSY",13,1,"13_457",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA
"22468","POSY",13,1,"13_46",0,NA,2010,2010,0,2,0,NA,2011,0,NA,NA,NA
"22469","POSY",13,1,"13_46.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22470","POSY",13,1,"13_46.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22471","POSY",13,1,"13_47",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"22472","POSY",13,1,"13_47.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22473","POSY",13,1,"13_47.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22474","POSY",13,1,"13_48",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"22475","POSY",13,1,"13_48.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22476","POSY",13,1,"13_48.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22477","POSY",13,1,"13_49",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"22478","POSY",13,1,"13_49.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22479","POSY",13,1,"13_49.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22480","POSY",13,1,"13_5",0,1,2009,2009,0,1,0,NA,2010,1,12,2,NA
"22481","POSY",13,1,"13_5",0,1,2009,2010,1,12,2,NA,2011,1,11,3,NA
"22482","POSY",13,1,"13_5",0,1,2009,2011,2,11,3,NA,2012,1,33,11,64
"22483","POSY",13,1,"13_5",0,1,2009,2012,3,33,11,64,2013,1,1,0,NA
"22484","POSY",13,1,"13_5",0,1,2009,2013,4,1,0,NA,2014,0,NA,NA,NA
"22485","POSY",13,1,"13_5.5",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"22486","POSY",13,1,"13_50",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"22487","POSY",13,1,"13_50.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22488","POSY",13,1,"13_50.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22489","POSY",13,1,"13_51",0,NA,2011,2011,0,2,0,NA,2012,1,6,0,NA
"22490","POSY",13,1,"13_51",0,NA,2011,2012,1,6,0,NA,2013,1,1,0,NA
"22491","POSY",13,1,"13_51",0,NA,2011,2013,2,1,0,NA,2014,0,NA,NA,NA
"22492","POSY",13,1,"13_51.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22493","POSY",13,1,"13_51.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22494","POSY",13,1,"13_52",0,NA,2011,2011,0,1,0,NA,2012,1,46,9,78
"22495","POSY",13,1,"13_52",0,NA,2011,2012,1,46,9,78,2013,1,1,0,NA
"22496","POSY",13,1,"13_52",0,NA,2011,2013,2,1,0,NA,2014,0,NA,NA,NA
"22497","POSY",13,1,"13_52.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22498","POSY",13,1,"13_52.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22499","POSY",13,1,"13_53",0,NA,2011,2011,0,2,0,NA,2012,0,NA,NA,NA
"22500","POSY",13,1,"13_53.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22501","POSY",13,1,"13_53.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22502","POSY",13,1,"13_54",0,NA,2011,2011,0,2,0,NA,2012,0,NA,NA,NA
"22503","POSY",13,1,"13_54.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22504","POSY",13,1,"13_54.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22505","POSY",13,1,"13_55",0,NA,2011,2011,0,2,0,NA,2012,1,37,5,17
"22506","POSY",13,1,"13_55",0,NA,2011,2012,1,37,5,17,2013,1,1,0,NA
"22507","POSY",13,1,"13_55",0,NA,2011,2013,2,1,0,NA,2014,0,NA,NA,NA
"22508","POSY",13,1,"13_55.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22509","POSY",13,1,"13_55.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22510","POSY",13,1,"13_56",0,NA,2011,2011,0,1,0,NA,2012,1,11,0,NA
"22511","POSY",13,1,"13_56",0,NA,2011,2012,1,11,0,NA,2013,1,1,0,NA
"22512","POSY",13,1,"13_56",0,NA,2011,2013,2,1,0,NA,2014,0,NA,NA,NA
"22513","POSY",13,1,"13_56.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22514","POSY",13,1,"13_56.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22515","POSY",13,1,"13_57",0,NA,2011,2011,0,1,0,NA,2012,1,8,1,37
"22516","POSY",13,1,"13_57",0,NA,2011,2012,1,8,1,37,2013,1,1,0,NA
"22517","POSY",13,1,"13_57",0,NA,2011,2013,2,1,0,NA,2014,1,5,0,NA
"22518","POSY",13,1,"13_57",0,NA,2011,2014,3,5,0,NA,2015,0,NA,NA,NA
"22519","POSY",13,1,"13_57.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22520","POSY",13,1,"13_57.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22521","POSY",13,1,"13_58",0,NA,2011,2011,0,2,0,NA,2012,1,20,6,41
"22522","POSY",13,1,"13_58",0,NA,2011,2012,1,20,6,41,2013,0,NA,NA,NA
"22523","POSY",13,1,"13_58.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22524","POSY",13,1,"13_58.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22525","POSY",13,1,"13_59",0,NA,2011,2011,0,2,0,NA,2012,0,NA,NA,NA
"22526","POSY",13,1,"13_59.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22527","POSY",13,1,"13_59.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22528","POSY",13,1,"13_6",0,NA,2009,2009,0,1,0,NA,2010,0,NA,NA,NA
"22529","POSY",13,1,"13_6.5",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"22530","POSY",13,1,"13_60",0,NA,2011,2011,0,1,0,NA,2012,1,8,0,NA
"22531","POSY",13,1,"13_60",0,NA,2011,2012,1,8,0,NA,2013,0,NA,NA,NA
"22532","POSY",13,1,"13_60.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22533","POSY",13,1,"13_60.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22534","POSY",13,1,"13_61",0,NA,2011,2011,0,2,0,NA,2012,1,8,0,NA
"22535","POSY",13,1,"13_61",0,NA,2011,2012,1,8,0,NA,2013,0,NA,NA,NA
"22536","POSY",13,1,"13_61.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22537","POSY",13,1,"13_61.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22538","POSY",13,1,"13_62",0,NA,2011,2011,0,1,0,NA,2012,1,20,4,101
"22539","POSY",13,1,"13_62",0,NA,2011,2012,1,20,4,101,2013,1,5,0,NA
"22540","POSY",13,1,"13_62",0,NA,2011,2013,2,5,0,NA,2014,1,21,5,81
"22541","POSY",13,1,"13_62",0,NA,2011,2014,3,21,5,81,2015,1,33,5,82.3333333333333
"22542","POSY",13,1,"13_62",0,NA,2011,2015,4,33,5,82.3333333333333,2016,1,6,1,29
"22543","POSY",13,1,"13_62",0,NA,2011,2016,5,6,1,29,2017,1,1,0,NA
"22544","POSY",13,1,"13_62",0,NA,2011,2017,6,1,0,NA,2018,1,2,0,NA
"22545","POSY",13,1,"13_62.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22546","POSY",13,1,"13_62.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22547","POSY",13,1,"13_63",0,NA,2011,2011,0,1,0,NA,2012,1,3,0,NA
"22548","POSY",13,1,"13_63",0,NA,2011,2012,1,3,0,NA,2013,0,NA,NA,NA
"22549","POSY",13,1,"13_63.5",0,NA,2012,2012,0,1,0,NA,2013,1,2,0,NA
"22550","POSY",13,1,"13_63.5",0,NA,2012,2013,1,2,0,NA,2014,0,NA,NA,NA
"22551","POSY",13,1,"13_64",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22552","POSY",13,1,"13_64.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22553","POSY",13,1,"13_65",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22554","POSY",13,1,"13_65.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22555","POSY",13,1,"13_66",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"22556","POSY",13,1,"13_66",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"22557","POSY",13,1,"13_66.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22558","POSY",13,1,"13_67",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22559","POSY",13,1,"13_67.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22560","POSY",13,1,"13_68",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22561","POSY",13,1,"13_68.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22562","POSY",13,1,"13_69",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22563","POSY",13,1,"13_69.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22564","POSY",13,1,"13_7",0,NA,2009,2009,0,1,0,NA,2010,1,8,0,NA
"22565","POSY",13,1,"13_7",0,NA,2009,2010,1,8,0,NA,2011,0,NA,NA,NA
"22566","POSY",13,1,"13_7.5",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"22567","POSY",13,1,"13_70",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22568","POSY",13,1,"13_70.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22569","POSY",13,1,"13_71",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22570","POSY",13,1,"13_71.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22571","POSY",13,1,"13_72",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22572","POSY",13,1,"13_72.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22573","POSY",13,1,"13_73",0,NA,2011,2011,0,1,0,NA,2012,1,21,0,NA
"22574","POSY",13,1,"13_73",0,NA,2011,2012,1,21,0,NA,2013,0,NA,NA,NA
"22575","POSY",13,1,"13_73.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22576","POSY",13,1,"13_74",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22577","POSY",13,1,"13_74.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22578","POSY",13,1,"13_75",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22579","POSY",13,1,"13_75.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22580","POSY",13,1,"13_76",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22581","POSY",13,1,"13_76.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22582","POSY",13,1,"13_77",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22583","POSY",13,1,"13_77.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22584","POSY",13,1,"13_78",0,NA,2011,2011,0,3,0,NA,2012,1,18,3,54
"22585","POSY",13,1,"13_78",0,NA,2011,2012,1,18,3,54,2013,0,NA,NA,NA
"22586","POSY",13,1,"13_78.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22587","POSY",13,1,"13_79",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22588","POSY",13,1,"13_79.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22589","POSY",13,1,"13_8",0,1,2009,2009,0,1,0,NA,2010,1,34,2,NA
"22590","POSY",13,1,"13_8",0,1,2009,2010,1,34,2,NA,2011,1,23,3,NA
"22591","POSY",13,1,"13_8",0,1,2009,2011,2,23,3,NA,2012,1,45,6,61
"22592","POSY",13,1,"13_8",0,1,2009,2012,3,45,6,61,2013,0,NA,NA,NA
"22593","POSY",13,1,"13_8.5",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"22594","POSY",13,1,"13_80",0,NA,2011,2011,0,2,0,NA,2012,1,2,0,NA
"22595","POSY",13,1,"13_80",0,NA,2011,2012,1,2,0,NA,2013,0,NA,NA,NA
"22596","POSY",13,1,"13_80.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22597","POSY",13,1,"13_81",0,NA,2011,2011,0,2,0,NA,2012,1,2,0,NA
"22598","POSY",13,1,"13_81",0,NA,2011,2012,1,2,0,NA,2013,1,1,0,NA
"22599","POSY",13,1,"13_81",0,NA,2011,2013,2,1,0,NA,2014,1,22,2,60
"22600","POSY",13,1,"13_81",0,NA,2011,2014,3,22,2,60,2015,1,49,14,59.6666666666667
"22601","POSY",13,1,"13_81",0,NA,2011,2015,4,49,14,59.6666666666667,2016,1,13,0,NA
"22602","POSY",13,1,"13_81",0,NA,2011,2016,5,13,0,NA,2017,0,NA,NA,NA
"22603","POSY",13,1,"13_81.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22604","POSY",13,1,"13_82",0,NA,2011,2011,0,1,0,NA,2012,1,2,0,NA
"22605","POSY",13,1,"13_82",0,NA,2011,2012,1,2,0,NA,2013,0,NA,NA,NA
"22606","POSY",13,1,"13_82.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22607","POSY",13,1,"13_83",0,NA,2011,2011,0,3,0,NA,2012,1,2,0,NA
"22608","POSY",13,1,"13_83",0,NA,2011,2012,1,2,0,NA,2013,1,1,0,NA
"22609","POSY",13,1,"13_83",0,NA,2011,2013,2,1,0,NA,2014,0,NA,NA,NA
"22610","POSY",13,1,"13_83",0,NA,2011,2014,3,NA,NA,NA,2015,1,10,0,NA
"22611","POSY",13,1,"13_83",0,NA,2011,2015,4,10,0,NA,2016,0,NA,NA,NA
"22612","POSY",13,1,"13_83.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22613","POSY",13,1,"13_84",0,NA,2011,2011,0,2,0,NA,2012,1,1,0,NA
"22614","POSY",13,1,"13_84",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"22615","POSY",13,1,"13_84.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22616","POSY",13,1,"13_85",0,NA,2011,2011,0,3,0,NA,2012,1,2,0,NA
"22617","POSY",13,1,"13_85",0,NA,2011,2012,1,2,0,NA,2013,0,NA,NA,NA
"22618","POSY",13,1,"13_85.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22619","POSY",13,1,"13_86",0,NA,2011,2011,0,1,0,NA,2012,1,2,0,NA
"22620","POSY",13,1,"13_86",0,NA,2011,2012,1,2,0,NA,2013,0,NA,NA,NA
"22621","POSY",13,1,"13_86.5",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA
"22622","POSY",13,1,"13_87",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"22623","POSY",13,1,"13_87",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"22624","POSY",13,1,"13_88",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"22625","POSY",13,1,"13_88",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"22626","POSY",13,1,"13_89",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"22627","POSY",13,1,"13_89",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA
"22628","POSY",13,1,"13_9",0,NA,2009,2009,0,1,0,NA,2010,0,NA,NA,NA
"22629","POSY",13,1,"13_9.5",0,NA,2010,2010,0,1,0,NA,2011,0,NA,NA,NA
"22630","POSY",13,1,"13_90",0,NA,2011,2011,0,1,0,NA,2012,1,2,0,NA
"22631","POSY",13,1,"13_90",0,NA,2011,2012,1,2,0,NA,2013,0,NA,NA,NA
"22632","POSY",13,1,"13_91",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22633","POSY",13,1,"13_92",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22634","POSY",13,1,"13_93",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22635","POSY",13,1,"13_94",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22636","POSY",13,1,"13_95",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22637","POSY",13,1,"13_96",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22638","POSY",13,1,"13_97",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA
"22639","POSY",13,1,"13_97",0,NA,2011,2012,1,1,0,NA,2013,1,1,0,NA
"22640","POSY",13,1,"13_97",0,NA,2011,2013,2,1,0,NA,2014,0,NA,NA,NA
"22641","POSY",13,1,"13_98",0,NA,2011,2011,0,3,0,NA,2012,1,3,0,NA
"22642","POSY",13,1,"13_98",0,NA,2011,2012,1,3,0,NA,2013,0,NA,NA,NA
"22643","POSY",13,1,"13_99",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA
"22644","POSY",14,0,"261",1,NA,2007,2007,NA,6,0,NA,2008,0,NA,NA,NA
"22645","POSY",14,0,"262",1,NA,2007,2007,NA,6,0,NA,2008,1,1,0,NA
"22646","POSY",14,0,"262",1,NA,2007,2008,NA,1,0,NA,2009,1,4,1,70.5
"22647","POSY",14,0,"262",1,NA,2007,2009,NA,4,1,70.5,2010,1,2,1,83
"22648","POSY",14,0,"262",1,NA,2007,2010,NA,2,1,83,2011,0,NA,NA,NA
"22649","POSY",14,0,"263",1,NA,2007,2007,NA,6,0,NA,2008,0,NA,NA,NA
"22650","POSY",14,0,"264",1,0,2007,2007,NA,6,0,NA,2008,1,5,0,NA
"22651","POSY",14,0,"264",1,0,2007,2008,NA,5,0,NA,2009,1,23,6,83
"22652","POSY",14,0,"264",1,0,2007,2009,NA,23,6,83,2010,1,27,11,60
"22653","POSY",14,0,"264",1,0,2007,2010,NA,27,11,60,2011,1,18,2,53
"22654","POSY",14,0,"264",1,0,2007,2011,NA,18,2,53,2012,1,41,15,98
"22655","POSY",14,0,"264",1,0,2007,2012,NA,41,15,98,2013,0,NA,NA,NA
"22656","POSY",14,0,"265",1,0,2007,2007,NA,6,0,NA,2008,1,8,1,52
"22657","POSY",14,0,"265",1,0,2007,2008,NA,8,1,52,2009,1,37,6,72
"22658","POSY",14,0,"265",1,0,2007,2009,NA,37,6,72,2010,1,40,8,51.5
"22659","POSY",14,0,"265",1,0,2007,2010,NA,40,8,51.5,2011,1,47,11,76.5
"22660","POSY",14,0,"265",1,0,2007,2011,NA,47,11,76.5,2012,1,69,31,105
"22661","POSY",14,0,"265",1,0,2007,2012,NA,69,31,105,2013,0,NA,NA,NA
